SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
1018GS2026,GS,116,118,113,113,113,113,568,65145,22-APR-2024,15,IN0020010081,
182D031024,TB,96.52,96.52,96.52,96.52,96.52,96.4,10100,974852,22-APR-2024,2,IN002024Y019,
182D040724,TB,98.3,98.3,98.3,98.3,98.3,98.07,1000,98300,22-APR-2024,1,IN002023Y417,
182D050924,TB,97,97.39,97,97.39,97.39,96.67,6400,621034,22-APR-2024,2,IN002023Y516,
182D060624,TB,98.76,98.76,98.76,98.76,98.76,98.62,200,19752,22-APR-2024,1,IN002023Y375,
182D080824,TB,97.64,97.92,97.64,97.92,97.92,97.55,900,88100,22-APR-2024,2,IN002023Y466,
182D090524,TB,99.34,99.62,99.34,99.62,99.62,99.18,400,39792,22-APR-2024,2,IN002023Y334,
182D111024,TB,96.4,96.4,96.26,96.27,96.26,96.5,2500,240678,22-APR-2024,5,IN002024Y027,
182D120924,TB,96.94,96.94,96.94,96.94,96.94,96.65,11100,1076034,22-APR-2024,3,IN002023Y524,
182D130624,TB,98.7,98.7,98.52,98.7,98.7,98.6,800,78942,22-APR-2024,4,IN002023Y383,
182D150824,TB,97.18,97.83,97.18,97.83,97.83,97.18,4300,419044,22-APR-2024,3,IN002023Y474,
182D181024,TB,95.6,95.64,95.6,95.64,95.64,96.62,200,19124,22-APR-2024,2,IN002024Y035,
182D190924,TB,96.85,97.14,96.85,97.14,97.14,96.85,6900,670179,22-APR-2024,3,IN002023Y532,
182D200624,TB,98.41,98.41,98.41,98.41,98.41,98.41,100,9841,22-APR-2024,1,IN002023Y391,
182D220824,TB,97.7,97.7,97.7,97.7,97.7,97,3600,351720,22-APR-2024,1,IN002023Y490,
182D250724,TB,98,98,98,98,98,97.71,200,19600,22-APR-2024,1,IN002023Y441,
182D260924,TB,96.99,96.99,96.99,96.99,96.99,96.19,300,29097,22-APR-2024,1,IN002023Y540,
182D270624,TB,98.22,98.22,98.22,98.22,98.22,98.22,1000,98220,22-APR-2024,4,IN002023Y409,
182D290824,TB,97.57,97.57,97.57,97.57,97.57,97.3,3400,331738,22-APR-2024,1,IN002023Y508,
20MICRONS,EQ,153,155.75,152,154.75,155.4,150.75,54991,8479223.05,22-APR-2024,2303,INE144J01027,
21STCENMGM,BE,53.2,53.25,52.35,53.25,53.25,52.25,18795,999135,22-APR-2024,100,INE253B01015,
360ONE,EQ,800,810,765,769.45,770.05,790.6,507505,399698622.4,22-APR-2024,28515,INE466L01038,
364D020125,TB,95.2,95.2,95.2,95.2,95.2,94.2,100,9520,22-APR-2024,1,IN002023Z422,
364D030425,TB,92.52,93.59,92.52,93.59,93.59,92.52,800,74658,22-APR-2024,3,IN002024Z016,
364D050924,TB,97.39,97.39,97.39,97.39,97.39,96.27,100,9739,22-APR-2024,1,IN002023Z257,
364D060225,TB,93.45,93.45,93.45,93.45,93.45,93.45,100,9345,22-APR-2024,1,IN002023Z471,
364D060325,TB,93,93,93,93,93,92.86,100,9300,22-APR-2024,1,IN002023Z521,
364D071124,TB,96.22,96.22,96.22,96.22,96.22,95.33,700,67354,22-APR-2024,1,IN002023Z349,
364D080824,TB,97.92,97.92,97.92,97.92,97.92,96.7,400,39168,22-APR-2024,1,IN002023Z208,
364D110425,TB,93.26,93.26,92.42,92.42,92.42,93.3,10000,924611,22-APR-2024,5,IN002024Z024,
364D120924,TB,97.26,97.26,97.26,97.26,97.26,97,300,29178,22-APR-2024,1,IN002023Z265,
364D121224,TB,95.61,95.61,95.61,95.61,95.61,94.6,1100,105171,22-APR-2024,1,IN002023Z398,
364D141124,TB,95.8,96.11,95.8,96.11,96.11,95.8,1400,134523,22-APR-2024,2,IN002023Z356,
364D180425,TB,92.01,92.02,92.01,92.01,92.01,93.44,9700,892507,22-APR-2024,5,IN002024Z032,
364D200225,TB,93.2,93.2,93.2,93.2,93.2,93.17,600,55920,22-APR-2024,1,IN002023Z505,
364D230125,TB,94.85,94.85,94.85,94.85,94.85,93.18,2300,218155,22-APR-2024,1,IN002023Z455,
364D241024,TB,95.62,95.62,95.61,95.61,95.61,95.3,1500,143422,22-APR-2024,2,IN002023Z323,
364D250424,TB,99.85,99.85,99.85,99.85,99.85,99.85,200,19970,22-APR-2024,1,IN002023Z059,
364D261224,TB,95.35,95.35,95.35,95.35,95.35,94.3,1900,181165,22-APR-2024,1,IN002023Z414,
364D270924,TB,97,97,97,97,97,96.41,3400,329800,22-APR-2024,1,IN002023Z281,
364D300125,TB,94.7,94.7,94.7,94.7,94.7,93.57,200,18940,22-APR-2024,1,IN002023Z463,
364D311024,TB,96.37,96.37,96.37,96.37,96.37,95,2600,250562,22-APR-2024,1,IN002023Z331,
3IINFOLTD,EQ,39.1,39.7,37.9,38.4,38.35,38.8,1599837,62211783.1,22-APR-2024,5922,INE748C01038,
3MINDIA,EQ,29789.65,30491.95,29673.05,29831.85,29735,29660.5,3303,99087608.45,22-APR-2024,1430,INE470A01017,
3PLAND,BE,30.8,31.5,30,31.3,31.3,30.8,3097,94702.95,22-APR-2024,56,INE105C01023,
515GS2025,GS,98.43,98.43,98.43,98.43,98.43,98.43,1,98.43,22-APR-2024,1,IN0020200278,
522GS2025,GS,98.98,98.98,98.98,98.98,98.98,98.98,100,9898,22-APR-2024,1,IN0020200112,
574GS2026,GS,98.5,99.7,98.5,99.7,99.7,99.3,306,30382.03,22-APR-2024,4,IN0020210186,
577GS2030,GS,93.25,93.25,93.25,93.25,93.25,93.25,200,18650,22-APR-2024,1,IN0020200153,
585GS2030,GS,95,95,95,95,95,93.87,17,1615,22-APR-2024,3,IN0020200294,
5PAISA,EQ,560.95,564.1,545,548.9,549,549.05,74098,41030868.5,22-APR-2024,5606,INE618L01018,
618GS2024,GS,102.25,102.25,102.25,102.25,102.25,102.25,208,21268,22-APR-2024,1,IN0020190396,
622GS2035,GS,91.65,91.65,91.65,91.65,91.65,92.5,100,9165,22-APR-2024,1,IN0020200245,
63MOONS,EQ,408.8,421.1,395,421.1,421.1,401.05,153478,63620966.1,22-APR-2024,3599,INE111B01023,
654GS2032,GS,97.9,97.9,97.2,97.9,97.9,97.8,57413,5619728.45,22-APR-2024,16,IN0020210244,
663TN35,SG,93,93,93,93,93,90,200,18600,22-APR-2024,2,IN3120200321,
667GS2050,GS,96.2,96.2,95.76,95.76,95.76,95.85,2394,230271.52,22-APR-2024,7,IN0020200252,
669GS2024,GS,101.41,101.41,101.41,101.41,101.41,101.43,6,608.46,22-APR-2024,1,IN0020220052,
676GS2061,GS,98.1,98.1,98.1,98.1,98.1,94.5,200,19620,22-APR-2024,1,IN0020200401,
699GS2026,GS,102,102,99.3,99.5,99.5,99.55,1101,109479.2,22-APR-2024,10,IN0020230028,
699GS2051,GS,99,101.47,99,101.47,101.47,99,40,4009.4,22-APR-2024,2,IN0020210194,
706GS2028,GS,101,101,100.05,100.39,100.39,100.1,37641,3773896.63,22-APR-2024,20,IN0020230010,
710GS2029,GS,100.06,100.85,100,100.8,100.8,100.07,68076,6841655.15,22-APR-2024,44,IN0020220011,
716GS2050,GS,101,101,100.98,100.98,100.98,101.5,1066,107653.88,22-APR-2024,5,IN0020200054,
717GS2030,GS,100.8,100.8,100.8,100.8,100.8,100.7,5527,557121.6,22-APR-2024,4,IN0020230036,
718GS2033,GS,101.35,101.35,101.3,101.3,101.3,101.35,103,10438.9,22-APR-2024,4,IN0020230085,
718GS2037,GS,101,101.74,101,101.45,101.45,101.5,41157,4176576.7,22-APR-2024,28,IN0020230077,
723GS2039,GS,100.5,100.5,100.5,100.5,100.5,100.5,2,201,22-APR-2024,1,IN0020240027,
725GS2063,GS,101.75,102.2,101.51,102.15,102.15,102.19,140154,14287012.67,22-APR-2024,87,IN0020230044,
726GS2032,GS,101.8,101.8,101.5,101.54,101.5,101.61,14402,1463380.17,22-APR-2024,16,IN0020220060,
726GS2033,GS,101.99,101.99,101.2,101.2,101.2,102.09,501,50701.99,22-APR-2024,2,IN0020220151,
732GS2030,GS,103.3,103.3,103.3,103.3,103.3,103.3,215,22209.5,22-APR-2024,4,IN0020230135,
733GS2026,GS,103,104,103,103.6,103.6,103.96,7400,766248,22-APR-2024,12,IN0020230119,
736GS2052,GS,102,102.5,101.99,102,102,102.75,3219,328581.81,22-APR-2024,13,IN0020220086,
737GR2054,GS,99,99,99,99,99,97.85,100,9900,22-APR-2024,1,IN0020230176,
737GS2028,GS,104.04,104.04,101,101.31,101,104.05,34887,3565626.54,22-APR-2024,55,IN0020230101,
738GS2027,GS,103.14,103.18,102.75,102.99,103,103.14,126585,13040524.33,22-APR-2024,58,IN0020220037,
73GS2053,GS,102.76,102.76,102.75,102.75,102.75,102.75,11700,1202211,22-APR-2024,15,IN0020230051,
741GS2036,GS,104.25,104.25,103.32,103.7,103.7,104.25,5372,559854,22-APR-2024,17,IN0020220102,
746GS2073,GS,106.75,106.75,106.5,106.5,106.5,106.75,27209,2904540.75,22-APR-2024,13,IN0020230127,
74GS2062,GS,103.25,103.25,103.25,103.25,103.25,103.25,1,103.25,22-APR-2024,1,IN0020220094,
754GS2036,GS,103.55,106.25,103.55,105.72,105.5,105.87,419631,44391729.13,22-APR-2024,256,IN0020220029,
757GS2033,GS,105,105,105,105,105,104,245,25725,22-APR-2024,1,IN0020190065,
758GJ32,SG,99,99,99,99,99,99,100,9900,22-APR-2024,1,IN1520230153,
762GS2039,GS,104.7,104.7,104.7,104.7,104.7,103,489,51198.3,22-APR-2024,2,IN0020190024,
