Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty REITs & InvITs,11-04-2023,-,-,-,1007.33,-1.86,-.18,1131305,19.7,49.02,1.19,8.17
Nifty REITs & InvITs,04-12-2023,-,-,-,1012.8,5.47,0.54,4622831,128.06,49.29,1.2,8.13
Nifty REITs & InvITs,13-04-2023,-,-,-,1010.9,-1.9,-.19,1672604,23.28,49.19,1.14,8.15
Nifty REITs & InvITs,17-04-2023,-,-,-,1010.82,-0.08,-.01,1702323,32.97,49.19,1.14,8.15
Nifty REITs & InvITs,18-04-2023,-,-,-,1019.8,8.98,.89,1146503,23.78,49.63,1.15,8.07
Nifty REITs & InvITs,19-04-2023,-,-,-,1018.67,-1.13,-.11,875295,15.45,49.57,1.15,8.08
Nifty REITs & InvITs,20-04-2023,-,-,-,1019.07,0.4,.04,1149106,19.51,49.59,1.15,8.08
Nifty REITs & InvITs,21-04-2023,-,-,-,1021.48,2.41,.24,2053373,28.12,49.71,1.15,8.06
Nifty REITs & InvITs,24-04-2023,-,-,-,1021.21,-0.26,-.03,2652484,47.01,49.7,1.15,8.06
Nifty REITs & InvITs,25-04-2023,-,-,-,1014.14,-7.08,-.69,1238955,22.22,49.35,1.15,8.12
Nifty REITs & InvITs,26-04-2023,-,-,-,1020.47,6.33,.62,733974,14.36,49.66,1.15,8.07
Nifty REITs & InvITs,27-04-2023,-,-,-,1021.34,0.87,.09,1349922,24.09,49.7,1.15,8.06
Nifty REITs & InvITs,28-04-2023,-,-,-,1030.89,9.56,.94,1274731,25.8,50.17,1.16,7.99
Nifty REITs & InvITs,02-05-2023,-,-,-,1038.51,7.62,.74,2116556,45.76,58.3,1.17,7.93
Nifty REITs & InvITs,03-05-2023,-,-,-,1037.36,-1.15,-.11,859516,14.64,58.24,1.17,7.94
Nifty REITs & InvITs,04-05-2023,-,-,-,1028.21,-9.14,-.88,6187181,173.15,57.73,1.16,8.59
