Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty India Corporate Group Index - Tata Group 25% Cap,29-04-2024,16347.6,16448.05,16295.95,16378.35,134.65,.83,87961092,4923.38,45.76,6.9,.89
Nifty India Corporate Group Index - Tata Group 25% Cap,30-04-2024,16464.6,16574.05,16323.55,16348.75,-29.6,-.18,105369017,7297.15,45.68,6.88,.89
Nifty India Corporate Group Index - Tata Group 25% Cap,02-05-2024,16352.65,16581.55,16352.65,16556.05,207.3,1.27,113032180,6519.24,45.49,6.97,.88
Nifty India Corporate Group Index - Tata Group 25% Cap,03-05-2024,16682.9,16684.65,16260.05,16410.2,-145.85,-.88,105113919,6187.73,45.08,6.91,.88
Nifty India Corporate Group Index - Tata Group 25% Cap,06-05-2024,16444.3,16474.5,16263.4,16315.3,-94.9,-.58,74708866,5870.16,44.82,6.87,.89
Nifty India Corporate Group Index - Tata Group 25% Cap,07-05-2024,16379.4,16386.75,16060.95,16192.2,-123.1,-.75,84283821,5567.39,44.46,6.82,.9
Nifty India Corporate Group Index - Tata Group 25% Cap,08-05-2024,16131.25,16288.6,16041.1,16260.65,68.45,.42,69948379,4907.68,44.64,6.85,.89
Nifty India Corporate Group Index - Tata Group 25% Cap,09-05-2024,16231.2,16277.75,16066.3,16099.7,-160.95,-.99,90062341,6039.75,44.24,6.78,.9
Nifty India Corporate Group Index - Tata Group 25% Cap,10-05-2024,16161.4,16198.25,16068.45,16139.0,39.3,.24,78136655,4958.75,44.25,6.8,.9
Nifty India Corporate Group Index - Tata Group 25% Cap,13-05-2024,16016.2,16028.95,15665.05,15938.6,-200.4,-1.24,137543106,9455.52,43.7,6.71,.91
Nifty India Corporate Group Index - Tata Group 25% Cap,14-05-2024,15954.6,16071,15890.2,16010.65,72.05,.45,91024236,4679.32,34.22,6.74,.91
Nifty India Corporate Group Index - Tata Group 25% Cap,15-05-2024,16057.65,16121.45,15904.9,15918.35,-92.3,-.58,72262040,4451.22,34.02,6.7,.91
