Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty MidSmall India Consumption,10-10-2022,-,-,-,11292.83,-155.56,-1.36,104172419,1620.07,201.21,8.36,.55
Nifty MidSmall India Consumption,11-10-2022,-,-,-,11101.13,-191.69,-1.7,156554061,2137.27,197.79,8.22,.56
Nifty MidSmall India Consumption,12-10-2022,-,-,-,11164.21,63.08,.57,103392251,2169.46,198.92,8.27,.56
Nifty MidSmall India Consumption,13-10-2022,-,-,-,11118.36,-45.85,-.41,121455091,1948.33,198.1,8.23,.56
Nifty MidSmall India Consumption,14-10-2022,-,-,-,11023.58,-94.79,-.85,81482875,1685.3,196.41,8.16,.57
Nifty MidSmall India Consumption,17-10-2022,-,-,-,11020.23,-3.35,-.03,76137166,2012.3,196.35,8.16,.57
Nifty MidSmall India Consumption,18-10-2022,-,-,-,11167.42,147.19,1.34,114462226,2917.63,197.52,8.27,.56
Nifty MidSmall India Consumption,19-10-2022,-,-,-,11186.32,18.9,.17,69683361,1936.23,197.85,8.28,.56
Nifty MidSmall India Consumption,20-10-2022,-,-,-,11175.76,-10.56,-.09,101816106,2113.64,197.66,8.27,.56
Nifty MidSmall India Consumption,21-10-2022,-,-,-,11140.59,-35.17,-.31,112374988,1940.41,197.04,8.25,.56
Nifty MidSmall India Consumption,25-10-2022,-,-,-,11171.43,-2.2,-.02,86688524,1749.53,196.16,8.27,.56
Nifty MidSmall India Consumption,27-10-2022,-,-,-,11233.44,62.01,.56,87824960,2143.21,197.25,8.32,.56
Nifty MidSmall India Consumption,28-10-2022,-,-,-,11160.61,-72.83,-.65,72162981,1467.42,198.25,8.26,.56
Nifty MidSmall India Consumption,31-10-2022,-,-,-,11353.05,192.44,1.72,64770469,2144.05,201.67,8.41,.55
Nifty MidSmall India Consumption,01-11-2022,-,-,-,11507.33,154.28,1.36,72631148,2502.74,204.41,8.52,.54
Nifty MidSmall India Consumption,02-11-2022,-,-,-,11507.48,0.15,0,59302386,2394.76,193.68,8.52,.53
